customer_id,segment_name,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_total,ticket_count,return_rate,sessions_30d,last_visit_days_ago,loyalty_tier
CUST01534,New Customers,22,1,416.32,4,1,1,6,0,0.0,7,15,Not Enrolled
CUST01535,Needs Attention,8,8,3627.45,5,5,4,14,2,25.0,9,6,Silver
CUST01536,New Customers,7,1,1059.82,5,1,2,8,1,0.0,2,0,Not Enrolled
CUST01537,Dormant,123,1,355.81,2,1,1,4,0,0.0,3,34,Not Enrolled
CUST01538,Dormant,80,1,346.25,3,1,1,5,0,0.0,8,17,Not Enrolled
CUST01539,Dormant,158,1,643.65,1,1,1,3,1,0.0,0,29,Silver
CUST01540,Needs Attention,195,3,2546.85,1,3,3,7,1,33.3,4,29,Silver
CUST01541,Dormant,64,1,626.47,3,1,1,5,0,0.0,5,26,Not Enrolled
CUST01542,New Customers,4,1,382.91,5,1,1,7,0,0.0,15,0,Not Enrolled
CUST01543,Dormant,131,1,1270.64,2,1,2,5,0,0.0,8,31,Silver
CUST01544,Needs Attention,113,9,5640.23,2,5,5,12,4,22.2,11,29,Not Enrolled
CUST01545,Dormant,106,2,1091.81,2,2,2,6,0,0.0,4,28,Gold
CUST01546,Needs Attention,22,5,2407.6499999999996,4,4,3,11,2,0.0,4,0,Not Enrolled
CUST01547,Needs Attention,99,9,7802.05,2,5,5,12,3,11.1,4,16,Silver
CUST01548,Loyal Customers,49,6,3110.35,3,5,4,12,1,16.7,2,18,Not Enrolled
CUST01549,At-Risk,167,3,3126.75,1,3,4,8,1,0.0,15,45,Not Enrolled
CUST01550,At-Risk,109,4,1841.6,2,4,3,9,0,0.0,5,37,Not Enrolled
CUST01551,Dormant,69,1,674.67,3,1,1,5,0,0.0,11,18,Not Enrolled
CUST01552,At-Risk,108,5,2594.91,2,4,4,10,0,0.0,3,19,Silver
CUST01553,Dormant,153,1,381.8,1,1,1,3,0,0.0,4,27,Silver
CUST01554,Loyal Customers,75,4,3977.0899999999997,3,4,4,11,1,0.0,8,4,Not Enrolled
CUST01555,New Customers,30,1,329.17,4,1,1,6,1,0.0,5,9,Not Enrolled
CUST01556,Dormant,37,3,1996.78,4,3,3,10,0,0.0,1,0,Not Enrolled
CUST01557,Dormant,41,3,1524.72,4,3,2,9,0,0.0,9,22,Not Enrolled
CUST01558,At-Risk,210,3,2406.87,1,3,3,7,1,0.0,1,38,Not Enrolled
CUST01559,Needs Attention,93,8,5817.8,2,5,5,12,3,12.5,5,8,Not Enrolled
CUST01560,Needs Attention,8,3,1682.37,5,3,3,11,1,33.3,14,6,Not Enrolled
CUST01561,Dormant,153,1,567.89,1,1,1,3,0,0.0,5,16,Not Enrolled
CUST01562,Needs Attention,51,2,1271.3,3,2,2,7,1,50.0,17,4,Silver
CUST01563,Needs Attention,20,2,1279.74,5,2,2,9,1,50.0,0,0,Not Enrolled
CUST01564,Dormant,236,2,1155.5900000000001,1,2,2,5,0,0.0,1,45,Silver
CUST01565,Dormant,41,3,2690.33,4,3,4,11,0,0.0,4,8,Silver
CUST01566,New Customers,5,1,486.05,5,1,1,7,0,0.0,0,6,Silver
CUST01567,Dormant,345,2,1423.0500000000002,1,2,2,5,0,0.0,3,60,Silver
CUST01568,Dormant,178,2,1002.8800000000001,1,2,2,5,1,0.0,2,31,Not Enrolled
CUST01569,Dormant,81,3,3115.0,3,3,4,10,0,0.0,20,22,Platinum
CUST01570,Dormant,144,2,551.3299999999999,2,2,1,5,0,0.0,2,34,Silver
CUST01571,Needs Attention,253,5,4663.12,1,4,5,10,2,0.0,1,51,Not Enrolled
CUST01572,Dormant,227,1,1048.29,1,1,2,4,1,0.0,1,45,Platinum
CUST01573,Needs Attention,78,5,4071.61,3,4,5,12,2,0.0,7,13,Not Enrolled
CUST01574,At-Risk,161,3,2673.15,1,3,4,8,0,0.0,2,35,Not Enrolled
CUST01575,Needs Attention,165,3,4439.9800000000005,1,3,5,9,2,0.0,1,42,Not Enrolled
CUST01576,Needs Attention,82,2,2235.15,3,2,3,8,1,50.0,10,23,Silver
CUST01577,Needs Attention,107,1,343.71,2,1,1,4,1,100.0,3,16,Silver
CUST01578,New Customers,10,1,1222.13,5,1,2,8,0,0.0,4,0,Not Enrolled
CUST01579,Champions,45,8,6050.82,4,5,5,14,1,0.0,9,16,Silver
CUST01580,New Customers,18,2,912.24,5,2,2,9,0,0.0,14,10,Not Enrolled
CUST01581,Needs Attention,22,11,8927.9,4,5,5,14,5,9.1,6,5,Not Enrolled
CUST01582,Needs Attention,58,7,4264.93,3,5,5,13,2,28.6,5,14,Not Enrolled
CUST01583,At-Risk,261,3,1979.92,1,3,3,7,0,0.0,2,42,Silver
CUST01584,Champions,0,5,10650.07,5,4,5,14,0,0.0,6,0,Not Enrolled
CUST01585,New Customers,23,1,327.29,4,1,1,6,0,0.0,4,9,Not Enrolled
CUST01586,New Customers,25,1,788.8,4,1,2,7,1,0.0,7,0,Not Enrolled
CUST01587,Needs Attention,129,5,3345.9300000000003,2,4,4,10,2,20.0,10,39,Not Enrolled
CUST01588,At-Risk,145,4,3378.07,2,4,4,10,1,0.0,2,38,Silver
CUST01589,Dormant,147,2,883.23,2,2,2,6,0,0.0,1,24,Not Enrolled
CUST01590,Dormant,129,2,1250.94,2,2,2,6,0,0.0,8,29,Not Enrolled
CUST01591,Needs Attention,136,3,2829.57,2,3,4,9,2,33.3,4,23,Not Enrolled
CUST01592,Dormant,117,1,500.86,2,1,1,4,0,0.0,8,26,Silver
CUST01593,New Customers,30,1,675.24,4,1,1,6,0,0.0,18,0,Not Enrolled
CUST01594,Loyal Customers,43,4,2625.18,4,4,4,12,1,0.0,2,0,Gold
CUST01595,Dormant,59,3,1640.96,3,3,3,9,0,0.0,8,11,Not Enrolled
CUST01596,Loyal Customers,60,5,3906.69,3,4,4,11,1,20.0,7,13,Not Enrolled
CUST01597,Needs Attention,40,6,3297.58,4,5,4,13,2,16.7,4,17,Silver
CUST01598,Dormant,68,3,1366.15,3,3,2,8,0,0.0,4,0,Silver
CUST01599,Dormant,82,3,1748.0800000000002,3,3,3,9,0,0.0,3,35,Not Enrolled
CUST01600,New Customers,0,1,657.78,5,1,1,7,0,0.0,2,9,Not Enrolled
CUST01601,Needs Attention,49,5,4997.61,3,4,5,12,2,0.0,6,1,Gold
CUST01602,Dormant,22,3,1334.5700000000002,4,3,2,9,1,0.0,8,7,Gold
CUST01603,At-Risk,166,4,2882.1099999999997,1,4,4,9,1,25.0,0,27,Silver
CUST01604,Needs Attention,49,6,2549.4,3,5,3,11,2,0.0,17,33,Silver
CUST01605,New Customers,20,1,1057.43,5,1,2,8,0,0.0,3,0,Not Enrolled
CUST01606,Dormant,180,1,282.09,1,1,1,3,1,0.0,1,36,Silver
CUST01607,Dormant,155,1,1515.3,1,1,2,4,0,0.0,7,37,Not Enrolled
CUST01608,New Customers,26,1,501.47,4,1,1,6,0,0.0,1,17,Not Enrolled
CUST01609,Needs Attention,69,3,1380.23,3,3,2,8,2,0.0,4,4,Not Enrolled
CUST01610,Needs Attention,69,4,2593.45,3,4,4,11,2,25.0,4,12,Not Enrolled
CUST01611,Needs Attention,28,6,3039.58,4,5,4,13,2,0.0,1,6,Gold
CUST01612,Dormant,283,1,725.09,1,1,1,3,0,0.0,1,60,Not Enrolled
CUST01613,At-Risk,255,2,1983.37,1,2,3,6,0,0.0,0,60,Not Enrolled
CUST01614,Needs Attention,103,9,5758.2,2,5,5,12,3,11.1,4,4,Not Enrolled
CUST01615,Dormant,1,3,1862.39,5,3,3,11,1,0.0,3,3,Not Enrolled
CUST01616,Needs Attention,160,6,4472.110000000001,1,5,5,11,2,16.7,4,17,Not Enrolled
CUST01617,Needs Attention,71,4,3694.23,3,4,4,11,2,25.0,9,6,Silver
CUST01618,Loyal Customers,84,6,4011.61,3,5,4,12,0,0.0,2,30,Silver
CUST01619,Dormant,2,3,1148.84,5,3,2,10,0,0.0,8,5,Not Enrolled
CUST01620,Champions,4,6,3750.7,5,5,4,14,0,0.0,7,2,Not Enrolled
CUST01621,Champions,26,6,4125.91,4,5,5,14,1,0.0,10,3,Silver
CUST01622,Needs Attention,15,7,3807.67,5,5,4,14,2,0.0,6,4,Not Enrolled
CUST01623,At-Risk,359,2,1834.9099999999999,1,2,3,6,0,0.0,0,60,Not Enrolled
CUST01624,Loyal Customers,75,4,2439.45,3,4,3,10,1,25.0,11,11,Silver
CUST01625,Dormant,10,3,1125.83,5,3,2,10,1,0.0,7,3,Silver
CUST01626,Loyal Customers,28,4,2267.6099999999997,4,4,3,11,0,0.0,6,1,Silver
CUST01627,At-Risk,295,4,2804.23,1,4,4,9,0,0.0,1,53,Not Enrolled
CUST01628,Needs Attention,180,3,1760.35,1,3,3,7,1,33.3,4,25,Silver
CUST01629,Dormant,81,2,1120.0,3,2,2,7,1,0.0,1,18,Silver
CUST01630,Champions,19,8,7630.67,5,5,5,15,1,12.5,6,10,Not Enrolled
CUST01631,Champions,2,6,4758.7699999999995,5,5,5,15,1,0.0,14,0,Gold
CUST01632,New Customers,6,1,1472.62,5,1,2,8,0,0.0,4,11,Not Enrolled
CUST01633,Dormant,55,3,1093.75,3,3,2,8,1,0.0,3,19,Not Enrolled
CUST01634,New Customers,40,1,668.05,4,1,1,6,0,0.0,6,5,Gold
CUST01635,Needs Attention,42,5,3802.4,4,4,4,12,2,20.0,10,5,Silver
CUST01636,New Customers,16,1,310.14,5,1,1,7,0,0.0,10,9,Not Enrolled
CUST01637,Needs Attention,29,10,6494.71,4,5,5,14,3,0.0,8,19,Not Enrolled
CUST01638,Loyal Customers,31,5,3624.0,4,4,4,12,0,0.0,9,22,Not Enrolled
CUST01639,At-Risk,166,2,2292.2200000000003,1,2,3,6,0,0.0,3,29,Silver
CUST01640,Dormant,105,1,464.57,2,1,1,4,0,0.0,6,12,Silver
CUST01641,At-Risk,101,4,2914.92,2,4,4,10,1,0.0,13,22,Not Enrolled
CUST01642,Champions,4,5,4472.83,5,4,5,14,0,0.0,5,0,Silver
CUST01643,At-Risk,182,5,3485.7299999999996,1,4,4,9,0,0.0,5,30,Not Enrolled
CUST01644,Needs Attention,118,8,5024.66,2,5,5,12,3,12.5,5,8,Not Enrolled
CUST01645,Loyal Customers,74,4,3081.21,3,4,4,11,0,0.0,9,14,Not Enrolled
CUST01646,Loyal Customers,66,7,3917.38,3,5,4,12,0,0.0,10,5,Silver
CUST01647,Champions,10,6,5675.4,5,5,5,15,0,0.0,8,0,Gold
CUST01648,Dormant,150,1,540.77,1,1,1,3,0,0.0,2,23,Gold
CUST01649,Dormant,243,1,376.88,1,1,1,3,0,0.0,1,56,Not Enrolled
CUST01650,At-Risk,102,1,1797.67,2,1,3,6,0,0.0,9,21,Silver
CUST01651,At-Risk,87,3,2543.79,2,3,3,8,1,0.0,0,0,Not Enrolled
CUST01652,Needs Attention,40,6,3702.64,4,5,4,13,2,33.3,2,13,Not Enrolled
CUST01653,At-Risk,87,3,2168.75,2,3,3,8,1,0.0,0,5,Silver
CUST01654,Dormant,99,1,1073.19,2,1,2,5,0,0.0,2,26,Not Enrolled
CUST01655,Needs Attention,13,8,7066.74,5,5,5,15,2,0.0,2,7,Not Enrolled
CUST01656,Champions,9,6,3506.88,5,5,4,14,1,16.7,16,2,Not Enrolled
CUST01657,Dormant,328,1,149.0,1,1,1,3,0,0.0,2,60,Silver
CUST01658,Needs Attention,56,8,7356.57,3,5,5,13,2,0.0,3,13,Not Enrolled
CUST01659,Dormant,98,2,1400.5700000000002,2,2,2,6,0,0.0,8,13,Not Enrolled
CUST01660,Champions,6,8,8061.9,5,5,5,15,1,0.0,10,0,Not Enrolled
CUST01661,Needs Attention,154,2,826.76,1,2,2,5,1,50.0,0,18,Not Enrolled
CUST01662,Dormant,33,3,2215.29,4,3,3,10,0,0.0,3,6,Not Enrolled
CUST01663,Needs Attention,22,5,3881.61,4,4,4,12,2,20.0,4,14,Not Enrolled
CUST01664,Dormant,75,3,2080.54,3,3,3,9,1,0.0,20,4,Not Enrolled
CUST01665,Dormant,75,1,335.28,3,2,1,6,0,0.0,6,6,Not Enrolled
CUST01666,At-Risk,318,5,4392.38,1,4,5,10,1,0.0,5,57,Not Enrolled
CUST01667,Dormant,136,2,1307.77,2,2,2,6,0,0.0,12,27,Silver
CUST01668,At-Risk,106,8,5325.84,2,5,5,12,0,0.0,7,14,Silver
CUST01669,At-Risk,143,2,1801.98,2,2,3,7,0,0.0,0,26,Gold
CUST01670,New Customers,19,2,2472.29,5,2,3,10,1,0.0,15,5,Not Enrolled
CUST01671,Needs Attention,79,5,4824.19,3,4,5,12,2,20.0,1,22,Not Enrolled
CUST01672,Loyal Customers,29,5,2937.06,4,4,4,12,0,0.0,7,0,Silver
CUST01673,New Customers,24,1,489.02,4,2,1,7,0,0.0,3,31,Not Enrolled
CUST01674,At-Risk,116,4,1864.1999999999998,2,4,3,9,1,0.0,5,29,Not Enrolled
CUST01675,Dormant,132,2,1309.95,2,2,2,6,0,0.0,3,35,Silver
CUST01676,At-Risk,133,3,1460.8000000000002,2,3,2,7,1,0.0,5,40,Not Enrolled
CUST01677,Champions,17,6,3597.0699999999997,5,5,4,14,0,0.0,3,6,Gold
CUST01678,Loyal Customers,50,6,3935.61,3,5,4,12,0,0.0,1,11,Gold
CUST01679,Loyal Customers,29,4,2798.27,4,4,4,12,0,0.0,7,16,Silver
CUST01680,New Customers,36,1,2660.5,4,2,4,10,0,0.0,12,0,Platinum
CUST01681,Loyal Customers,53,4,3363.76,3,4,4,11,1,0.0,6,10,Platinum
CUST01682,At-Risk,227,5,1999.79,1,4,3,8,1,0.0,0,49,Not Enrolled
CUST01683,Champions,26,4,4532.08,4,4,5,13,1,0.0,7,7,Not Enrolled
CUST01684,Dormant,63,3,3554.1800000000003,3,3,4,10,0,0.0,4,8,Silver
CUST01685,At-Risk,278,6,3081.38,1,5,4,10,1,16.7,2,49,Not Enrolled
CUST01686,Dormant,138,1,699.98,2,2,1,5,1,0.0,0,38,Not Enrolled
CUST01687,Loyal Customers,81,5,2765.61,3,4,4,11,0,0.0,3,24,Not Enrolled
CUST01688,At-Risk,130,4,4056.68,2,4,5,11,1,0.0,9,26,Silver
CUST01689,Loyal Customers,62,4,2918.12,3,4,4,11,1,25.0,6,7,Silver
CUST01690,Needs Attention,70,4,3930.82,3,4,4,11,2,50.0,2,10,Not Enrolled
CUST01691,Needs Attention,89,1,591.46,2,2,1,5,1,100.0,8,17,Gold
CUST01692,Needs Attention,176,7,4276.32,1,5,5,11,3,28.6,6,27,Not Enrolled
CUST01693,New Customers,33,1,483.01,4,2,1,7,0,0.0,11,5,Not Enrolled
CUST01694,New Customers,38,1,759.46,4,2,1,7,0,0.0,10,2,Not Enrolled
CUST01695,Loyal Customers,72,4,1763.04,3,4,3,10,1,0.0,22,2,Gold
CUST01696,At-Risk,127,2,1047.8,2,3,2,7,0,0.0,1,16,Not Enrolled
CUST01697,Dormant,62,3,2717.38,3,3,4,10,0,0.0,5,14,Not Enrolled
CUST01698,Needs Attention,68,8,7824.55,3,5,5,13,4,25.0,5,0,Not Enrolled
CUST01699,At-Risk,242,6,3095.45,1,5,4,10,0,0.0,2,60,Not Enrolled
CUST01700,Dormant,6,3,2536.5,5,3,3,11,0,0.0,14,22,Not Enrolled
CUST01701,New Customers,14,1,388.29,5,2,1,8,0,0.0,3,16,Not Enrolled
CUST01702,At-Risk,209,3,2444.42,1,3,3,7,0,0.0,3,31,Not Enrolled
CUST01703,Dormant,7,2,2037.6100000000001,5,3,3,11,0,0.0,6,4,Not Enrolled
CUST01704,Dormant,47,1,926.37,3,2,2,7,0,0.0,13,24,Not Enrolled
CUST01705,Dormant,29,3,1829.77,4,3,3,10,1,0.0,21,0,Gold
CUST01706,Champions,6,6,3962.25,5,5,4,14,1,0.0,6,0,Silver
CUST01707,Dormant,2,2,1446.76,5,3,2,10,1,0.0,5,0,Gold
CUST01708,Dormant,5,3,1319.75,5,3,2,10,0,0.0,7,0,Not Enrolled
CUST01709,At-Risk,157,3,1524.54,1,3,2,6,0,0.0,1,26,Gold
CUST01710,Dormant,58,3,1236.27,3,3,2,8,1,0.0,10,0,Silver
CUST01711,At-Risk,110,4,2242.31,2,4,3,9,0,0.0,2,27,Not Enrolled
CUST01712,New Customers,25,1,828.82,4,2,2,8,1,0.0,9,23,Not Enrolled
CUST01713,Needs Attention,41,7,5539.05,4,5,5,14,3,28.6,1,10,Not Enrolled
CUST01714,At-Risk,132,8,7387.29,2,5,5,12,1,0.0,0,36,Silver
CUST01715,Needs Attention,121,4,2342.73,2,4,3,9,2,0.0,4,35,Platinum
CUST01716,Needs Attention,31,3,2688.8500000000004,4,3,4,11,1,33.3,1,6,Gold
CUST01717,At-Risk,125,5,5726.24,2,4,5,11,0,0.0,6,12,Silver
CUST01718,Needs Attention,133,12,6556.120000000001,2,5,5,12,3,16.7,4,19,Platinum
CUST01719,At-Risk,148,4,2725.06,1,4,4,9,1,0.0,4,20,Silver
CUST01720,Dormant,13,3,1236.77,5,3,2,10,1,0.0,9,3,Not Enrolled
CUST01721,New Customers,38,1,617.29,4,2,1,7,0,0.0,5,19,Not Enrolled
CUST01722,Dormant,59,1,359.06,3,2,1,6,0,0.0,1,9,Silver
CUST01723,Needs Attention,16,6,7673.5,5,5,5,15,2,0.0,4,7,Silver
CUST01724,Dormant,39,2,1680.71,4,3,3,10,0,0.0,12,14,Not Enrolled
CUST01725,New Customers,44,1,632.03,4,2,1,7,1,0.0,8,20,Silver
CUST01726,New Customers,23,1,1507.03,4,2,2,8,0,0.0,17,4,Not Enrolled
CUST01727,Loyal Customers,1,4,1657.76,5,4,3,12,0,0.0,13,1,Silver
CUST01728,Dormant,10,2,1236.25,5,3,2,10,0,0.0,5,0,Platinum
CUST01729,Needs Attention,8,2,2079.31,5,3,3,11,2,50.0,11,0,Silver
CUST01730,Needs Attention,120,7,5329.4400000000005,2,5,5,12,4,14.3,7,15,Gold
CUST01731,At-Risk,102,4,2888.49,2,4,4,10,0,0.0,1,15,Not Enrolled
CUST01732,Needs Attention,9,7,7979.33,5,5,5,15,2,0.0,4,4,Not Enrolled
CUST01733,Needs Attention,92,4,2532.24,2,4,3,9,3,75.0,2,18,Not Enrolled
CUST01734,Needs Attention,160,5,5871.23,1,4,5,10,2,0.0,2,39,Silver
CUST01735,Needs Attention,61,2,1287.08,3,3,2,8,1,50.0,6,4,Not Enrolled
CUST01736,Needs Attention,13,4,2197.62,5,4,3,12,2,25.0,8,13,Silver
CUST01737,New Customers,26,1,512.92,4,2,1,7,0,0.0,9,7,Silver
CUST01738,Loyal Customers,39,4,2851.85,4,4,4,12,0,0.0,7,6,Silver
CUST01739,Dormant,75,1,349.72,3,2,1,6,0,0.0,5,7,Silver
CUST01740,New Customers,22,1,717.61,4,2,1,7,0,0.0,1,5,Not Enrolled
CUST01741,Champions,29,7,6413.37,4,5,5,14,1,0.0,2,0,Not Enrolled
CUST01742,At-Risk,130,6,3970.62,2,5,4,11,1,16.7,13,34,Not Enrolled
CUST01743,At-Risk,90,3,1294.36,2,3,2,7,1,0.0,6,14,Platinum
CUST01744,Dormant,111,1,1021.08,2,2,2,6,0,0.0,3,19,Not Enrolled
CUST01745,At-Risk,204,2,806.46,1,3,2,6,0,0.0,6,45,Not Enrolled
CUST01746,At-Risk,239,4,2960.62,1,4,4,9,1,0.0,1,48,Not Enrolled
CUST01747,New Customers,24,1,1498.03,4,2,2,8,0,0.0,7,5,Gold
CUST01748,New Customers,36,1,150.03,4,2,1,7,0,0.0,4,10,Silver
CUST01749,At-Risk,190,2,1709.8200000000002,1,3,3,7,1,0.0,0,36,Silver
CUST01750,Dormant,137,1,556.93,2,2,1,5,0,0.0,4,39,Not Enrolled
CUST01751,Dormant,61,1,332.52,3,2,1,6,0,0.0,3,7,Not Enrolled
CUST01752,Dormant,171,1,516.34,1,2,1,4,0,0.0,2,26,Not Enrolled
CUST01753,Dormant,43,2,912.8100000000001,4,3,2,9,0,0.0,4,6,Gold
CUST01754,Dormant,13,2,806.9000000000001,5,3,2,10,0,0.0,4,0,Not Enrolled
CUST01755,Needs Attention,152,6,3652.4,1,5,4,10,2,16.7,3,29,Not Enrolled
CUST01756,At-Risk,90,7,6859.41,2,5,5,12,0,0.0,12,8,Silver
CUST01757,At-Risk,167,2,1856.03,1,3,3,7,0,0.0,1,40,Silver
CUST01758,Dormant,78,1,411.88,3,2,1,6,0,0.0,2,10,Not Enrolled
CUST01759,At-Risk,89,2,1973.57,2,3,3,8,0,0.0,3,21,Not Enrolled
CUST01760,Needs Attention,69,7,5472.3099999999995,3,5,5,13,3,0.0,2,5,Not Enrolled
CUST01761,Needs Attention,89,11,7359.26,2,5,5,12,3,9.1,2,21,Not Enrolled
CUST01762,Needs Attention,66,8,5954.5,3,5,5,13,2,0.0,1,16,Not Enrolled
CUST01763,Needs Attention,8,1,705.53,5,2,1,8,1,100.0,3,0,Not Enrolled
CUST01764,Dormant,45,3,1471.8400000000001,4,3,2,9,1,0.0,5,3,Not Enrolled
CUST01765,At-Risk,265,2,1739.8,1,3,3,7,0,0.0,0,51,Not Enrolled
CUST01766,Dormant,163,1,561.64,1,2,1,4,0,0.0,4,36,Not Enrolled
CUST01767,Needs Attention,145,3,1605.14,2,3,3,8,3,0.0,5,33,Not Enrolled
CUST01768,At-Risk,101,7,5814.4400000000005,2,5,5,12,1,14.3,10,28,Not Enrolled
CUST01769,Needs Attention,55,5,5381.57,3,4,5,12,2,20.0,10,11,Not Enrolled
CUST01770,Needs Attention,58,3,1327.79,3,3,2,8,2,33.3,2,4,Gold
CUST01771,Loyal Customers,58,4,2990.29,3,4,4,11,0,0.0,14,0,Gold
CUST01772,At-Risk,254,2,1751.38,1,3,3,7,0,0.0,0,53,Not Enrolled
CUST01773,At-Risk,196,5,4845.14,1,4,5,10,1,0.0,5,41,Gold
CUST01774,Needs Attention,152,6,3826.09,1,5,4,10,3,33.3,0,22,Gold
CUST01775,Dormant,49,2,1120.32,3,3,2,8,1,0.0,6,14,Not Enrolled
CUST01776,Dormant,79,2,2686.35,3,3,4,10,0,0.0,4,12,Not Enrolled
CUST01777,At-Risk,167,5,3035.66,1,4,4,9,1,20.0,6,44,Not Enrolled
CUST01778,Dormant,87,1,512.32,2,2,1,5,0,0.0,6,17,Not Enrolled
CUST01779,Needs Attention,167,4,3408.21,1,4,4,9,2,0.0,3,37,Not Enrolled
CUST01780,Needs Attention,5,3,2803.73,5,3,4,12,3,0.0,8,0,Not Enrolled
CUST01781,Dormant,241,1,1360.78,1,2,2,5,1,0.0,3,53,Not Enrolled
CUST01782,At-Risk,137,7,4334.56,2,5,5,12,0,0.0,1,31,Not Enrolled
CUST01783,Loyal Customers,21,4,2577.89,4,4,4,12,0,0.0,1,0,Not Enrolled
CUST01784,Needs Attention,67,3,2180.12,3,3,3,9,1,33.3,12,20,Not Enrolled
CUST01785,New Customers,14,1,982.58,5,2,2,9,0,0.0,1,6,Not Enrolled
CUST01786,Needs Attention,23,6,3745.53,4,5,4,13,3,16.7,2,9,Gold
CUST01787,Dormant,75,1,1770.53,3,2,3,8,0,0.0,6,16,Gold
CUST01788,Needs Attention,54,5,3455.7,3,4,4,11,2,20.0,4,0,Silver
CUST01789,Dormant,52,1,341.52,3,2,1,6,0,0.0,6,0,Not Enrolled
CUST01790,Dormant,40,3,1750.7,4,3,3,10,0,0.0,1,12,Not Enrolled
CUST01791,Dormant,82,2,516.61,3,3,1,7,0,0.0,5,12,Not Enrolled
CUST01792,New Customers,36,1,821.29,4,2,2,8,0,0.0,12,0,Not Enrolled
CUST01793,Loyal Customers,48,4,5185.16,3,4,5,12,1,0.0,3,15,Not Enrolled
CUST01794,Dormant,26,2,1843.9,4,3,3,10,0,0.0,8,0,Silver
CUST01795,Dormant,89,1,1266.99,2,2,2,6,1,0.0,7,12,Not Enrolled
CUST01796,New Customers,33,1,500.81,4,2,1,7,0,0.0,4,8,Silver
CUST01797,Needs Attention,117,1,1593.85,2,2,3,7,1,100.0,6,31,Silver
CUST01798,At-Risk,103,4,3577.66,2,4,4,10,1,0.0,5,2,Platinum
CUST01799,Dormant,74,1,659.32,3,2,1,6,1,0.0,0,12,Silver
CUST01800,Dormant,122,1,507.22,2,2,1,5,0,0.0,5,25,Silver
CUST01801,New Customers,24,1,371.61,4,2,1,7,1,0.0,10,15,Not Enrolled
CUST01802,At-Risk,139,3,1461.8,2,3,2,7,1,0.0,3,14,Silver
CUST01803,Needs Attention,104,3,2088.76,2,3,3,8,2,0.0,1,15,Silver
CUST01804,At-Risk,177,3,1552.45,1,3,3,7,0,0.0,4,42,Not Enrolled
CUST01805,New Customers,37,1,433.16,4,2,1,7,0,0.0,0,23,Gold
CUST01806,Dormant,50,1,411.72,3,2,1,6,0,0.0,8,1,Gold
CUST01807,Needs Attention,74,3,3341.2,3,3,4,10,1,33.3,3,18,Silver
CUST01808,Champions,17,6,3618.0299999999997,5,5,4,14,1,0.0,5,2,Not Enrolled
CUST01809,Champions,45,7,7139.78,4,5,5,14,1,14.3,2,8,Not Enrolled
CUST01810,New Customers,28,1,381.71,4,2,1,7,0,0.0,8,25,Not Enrolled
CUST01811,Needs Attention,69,4,3016.58,3,4,4,11,3,0.0,7,22,Silver
CUST01812,Loyal Customers,25,4,2569.42,4,4,4,12,0,0.0,16,0,Platinum
CUST01813,Loyal Customers,22,5,3758.42,4,4,4,12,1,20.0,5,0,Gold
CUST01814,New Customers,43,1,579.84,4,2,1,7,1,0.0,6,6,Not Enrolled
CUST01815,New Customers,4,1,762.94,5,2,1,8,0,0.0,4,8,Not Enrolled
CUST01816,Dormant,189,1,507.79,1,2,1,4,0,0.0,2,45,Silver
CUST01817,At-Risk,147,7,5667.97,2,5,5,12,1,0.0,6,30,Not Enrolled
CUST01818,At-Risk,168,5,3080.04,1,4,4,9,1,0.0,1,38,Silver
CUST01819,Needs Attention,82,2,1750.5700000000002,3,3,3,9,2,50.0,2,19,Silver
CUST01820,Needs Attention,6,9,6136.3099999999995,5,5,5,15,4,0.0,7,16,Silver
CUST01821,Loyal Customers,41,5,3708.96,4,4,4,12,0,0.0,2,25,Gold
CUST01822,Dormant,50,2,2116.75,3,3,3,9,1,0.0,1,11,Not Enrolled
CUST01823,Loyal Customers,32,4,3657.11,4,4,4,12,0,0.0,6,0,Not Enrolled
CUST01824,Needs Attention,201,5,5499.38,1,4,5,10,2,0.0,4,37,Not Enrolled
CUST01825,New Customers,16,1,561.93,5,2,1,8,1,0.0,14,0,Platinum
CUST01826,Loyal Customers,57,5,3208.37,3,4,4,11,0,0.0,0,15,Silver
CUST01827,Dormant,5,2,1217.56,5,3,2,10,0,0.0,8,0,Silver
CUST01828,At-Risk,122,3,1876.83,2,3,3,8,0,0.0,5,16,Not Enrolled
CUST01829,At-Risk,101,7,4605.35,2,5,5,12,1,0.0,4,17,Gold
CUST01830,Loyal Customers,27,4,2433.02,4,4,3,11,1,0.0,2,4,Not Enrolled
CUST01831,New Customers,11,1,448.22,5,2,1,8,1,0.0,13,3,Not Enrolled
CUST01832,At-Risk,95,5,5038.610000000001,2,4,5,11,1,0.0,3,30,Not Enrolled
CUST01833,Champions,27,7,4261.32,4,5,5,14,0,0.0,1,7,Gold
CUST01834,New Customers,2,1,715.74,5,2,1,8,0,0.0,5,0,Gold
CUST01835,Dormant,132,1,710.25,2,2,1,5,0,0.0,15,20,Silver
CUST01836,At-Risk,125,6,3567.04,2,5,4,11,1,0.0,12,19,Not Enrolled
CUST01837,Dormant,76,1,441.28,3,2,1,6,0,0.0,5,9,Not Enrolled
CUST01838,Dormant,64,2,775.96,3,3,2,8,0,0.0,7,16,Not Enrolled
CUST01839,Dormant,0,3,1378.5,5,3,2,10,0,0.0,15,0,Platinum
